,taxon,structural_zero (Microcompartment = Endosphere),structural_zero (Microcompartment = Phyllosphere),structural_zero (Microcompartment = Rhizosphere)
182,ASV262,FALSE,FALSE,FALSE
183,ASV263,FALSE,FALSE,FALSE
184,ASV264,FALSE,FALSE,FALSE
185,ASV265,FALSE,TRUE,FALSE
186,ASV266,FALSE,FALSE,FALSE
187,ASV267,FALSE,FALSE,FALSE
188,ASV268,FALSE,TRUE,FALSE
189,ASV269,FALSE,FALSE,FALSE
190,ASV270,FALSE,FALSE,FALSE
191,ASV271,FALSE,FALSE,FALSE
192,ASV272,FALSE,FALSE,FALSE
193,ASV275,FALSE,FALSE,FALSE
194,ASV277,FALSE,FALSE,FALSE
195,ASV278,FALSE,FALSE,TRUE
196,ASV279,FALSE,TRUE,FALSE
197,ASV280,FALSE,FALSE,FALSE
198,ASV281,TRUE,FALSE,FALSE
199,ASV282,FALSE,FALSE,FALSE
200,ASV283,TRUE,FALSE,FALSE
201,ASV284,TRUE,FALSE,FALSE
202,ASV285,FALSE,FALSE,FALSE
203,ASV286,FALSE,FALSE,FALSE
204,ASV287,FALSE,FALSE,FALSE
205,ASV288,FALSE,FALSE,FALSE
206,ASV291,TRUE,TRUE,FALSE
207,ASV292,FALSE,FALSE,FALSE
208,ASV293,FALSE,FALSE,FALSE
209,ASV294,FALSE,FALSE,FALSE
210,ASV295,FALSE,FALSE,FALSE
211,ASV296,FALSE,TRUE,FALSE
212,ASV297,FALSE,FALSE,FALSE
213,ASV298,TRUE,FALSE,FALSE
214,ASV300,FALSE,TRUE,FALSE
215,ASV301,FALSE,TRUE,FALSE
216,ASV302,FALSE,FALSE,FALSE
217,ASV303,FALSE,FALSE,FALSE
218,ASV304,FALSE,TRUE,FALSE
219,ASV305,TRUE,FALSE,FALSE
220,ASV306,FALSE,FALSE,FALSE
221,ASV307,FALSE,FALSE,FALSE
222,ASV308,FALSE,FALSE,FALSE
223,ASV309,FALSE,FALSE,FALSE
224,ASV310,TRUE,TRUE,FALSE
225,ASV311,FALSE,FALSE,FALSE
226,ASV314,FALSE,FALSE,FALSE
227,ASV316,FALSE,FALSE,FALSE
228,ASV317,FALSE,FALSE,FALSE
229,ASV318,FALSE,FALSE,FALSE
230,ASV319,TRUE,FALSE,FALSE
231,ASV320,FALSE,TRUE,FALSE
232,ASV321,TRUE,FALSE,FALSE
233,ASV322,FALSE,FALSE,FALSE
234,ASV323,TRUE,FALSE,FALSE
235,ASV324,FALSE,FALSE,FALSE
236,ASV325,FALSE,FALSE,FALSE
237,ASV326,FALSE,FALSE,FALSE
238,ASV327,FALSE,FALSE,FALSE
239,ASV328,FALSE,FALSE,FALSE
240,ASV330,FALSE,FALSE,FALSE
241,ASV331,FALSE,TRUE,TRUE
242,ASV332,FALSE,FALSE,FALSE
243,ASV333,FALSE,FALSE,FALSE
244,ASV334,FALSE,FALSE,FALSE
245,ASV335,FALSE,FALSE,FALSE
246,ASV336,TRUE,FALSE,FALSE
247,ASV338,FALSE,FALSE,FALSE
248,ASV339,TRUE,FALSE,FALSE
249,ASV340,TRUE,TRUE,FALSE
250,ASV341,FALSE,FALSE,FALSE
251,ASV342,FALSE,FALSE,FALSE
252,ASV344,TRUE,FALSE,FALSE
253,ASV345,FALSE,FALSE,FALSE
254,ASV348,FALSE,FALSE,FALSE
255,ASV349,TRUE,FALSE,FALSE
256,ASV351,FALSE,FALSE,FALSE
257,ASV352,TRUE,TRUE,FALSE
258,ASV353,FALSE,TRUE,FALSE
259,ASV354,FALSE,TRUE,FALSE
260,ASV355,FALSE,FALSE,FALSE
261,ASV357,FALSE,FALSE,FALSE
262,ASV359,FALSE,FALSE,FALSE
263,ASV360,TRUE,FALSE,FALSE
264,ASV361,FALSE,FALSE,FALSE
265,ASV362,TRUE,FALSE,FALSE
266,ASV363,TRUE,FALSE,FALSE
267,ASV364,FALSE,FALSE,FALSE
268,ASV365,TRUE,FALSE,FALSE
269,ASV368,TRUE,FALSE,FALSE
270,ASV370,FALSE,FALSE,FALSE
271,ASV371,FALSE,FALSE,FALSE
272,ASV372,FALSE,TRUE,TRUE
273,ASV373,FALSE,FALSE,FALSE
274,ASV375,FALSE,TRUE,FALSE
275,ASV377,FALSE,FALSE,FALSE
276,ASV378,TRUE,FALSE,FALSE
277,ASV379,FALSE,FALSE,FALSE
278,ASV380,FALSE,FALSE,FALSE
279,ASV381,FALSE,FALSE,FALSE
280,ASV382,FALSE,FALSE,FALSE
281,ASV383,TRUE,FALSE,FALSE
282,ASV385,FALSE,FALSE,FALSE
283,ASV386,TRUE,FALSE,FALSE
284,ASV387,FALSE,TRUE,FALSE
285,ASV388,FALSE,FALSE,FALSE
286,ASV389,FALSE,FALSE,FALSE
287,ASV390,FALSE,FALSE,FALSE
288,ASV391,FALSE,FALSE,FALSE
289,ASV392,FALSE,FALSE,FALSE
290,ASV393,FALSE,FALSE,FALSE
291,ASV394,FALSE,FALSE,FALSE
292,ASV395,FALSE,FALSE,FALSE
293,ASV396,FALSE,TRUE,FALSE
294,ASV397,TRUE,FALSE,FALSE
295,ASV398,FALSE,FALSE,FALSE
296,ASV399,FALSE,FALSE,FALSE
297,ASV400,TRUE,TRUE,FALSE
298,ASV401,FALSE,FALSE,FALSE
299,ASV402,FALSE,FALSE,FALSE
300,ASV404,FALSE,FALSE,FALSE
301,ASV405,TRUE,FALSE,FALSE
302,ASV406,FALSE,FALSE,FALSE
303,ASV408,FALSE,FALSE,FALSE
304,ASV410,TRUE,FALSE,FALSE
305,ASV411,TRUE,FALSE,FALSE
306,ASV412,TRUE,FALSE,FALSE
307,ASV413,TRUE,FALSE,FALSE
308,ASV415,FALSE,TRUE,FALSE
309,ASV416,FALSE,FALSE,FALSE
310,ASV417,FALSE,FALSE,FALSE
311,ASV418,TRUE,FALSE,FALSE
312,ASV419,FALSE,TRUE,FALSE
313,ASV420,FALSE,FALSE,FALSE
314,ASV421,FALSE,FALSE,FALSE
315,ASV423,FALSE,FALSE,FALSE
316,ASV424,TRUE,FALSE,FALSE
317,ASV425,FALSE,TRUE,FALSE
318,ASV426,TRUE,FALSE,FALSE
319,ASV428,FALSE,FALSE,FALSE
320,ASV429,FALSE,FALSE,FALSE
321,ASV431,FALSE,FALSE,FALSE
322,ASV432,FALSE,TRUE,FALSE
323,ASV433,TRUE,FALSE,FALSE
324,ASV434,TRUE,FALSE,FALSE
325,ASV436,FALSE,FALSE,FALSE
326,ASV437,FALSE,FALSE,FALSE
327,ASV439,FALSE,FALSE,FALSE
328,ASV440,TRUE,FALSE,FALSE
329,ASV442,FALSE,FALSE,FALSE
330,ASV443,FALSE,TRUE,FALSE
331,ASV444,FALSE,FALSE,FALSE
332,ASV445,FALSE,FALSE,FALSE
333,ASV446,FALSE,FALSE,FALSE
334,ASV447,TRUE,FALSE,FALSE
335,ASV448,FALSE,FALSE,FALSE
336,ASV449,TRUE,FALSE,FALSE
337,ASV451,TRUE,FALSE,FALSE
338,ASV453,TRUE,FALSE,FALSE
339,ASV454,TRUE,FALSE,FALSE
340,ASV456,FALSE,FALSE,FALSE
341,ASV457,FALSE,FALSE,TRUE
342,ASV458,FALSE,FALSE,FALSE
343,ASV459,FALSE,FALSE,FALSE
344,ASV460,FALSE,TRUE,FALSE
345,ASV461,FALSE,FALSE,FALSE
346,ASV465,TRUE,FALSE,FALSE
347,ASV467,FALSE,FALSE,FALSE
348,ASV470,TRUE,FALSE,FALSE
349,ASV472,FALSE,FALSE,FALSE
350,ASV473,FALSE,FALSE,FALSE
351,ASV474,FALSE,FALSE,FALSE
352,ASV475,FALSE,FALSE,FALSE
353,ASV476,FALSE,TRUE,TRUE
354,ASV477,FALSE,FALSE,FALSE
355,ASV480,FALSE,FALSE,FALSE
356,ASV481,TRUE,FALSE,FALSE
357,ASV483,FALSE,FALSE,FALSE
358,ASV484,FALSE,FALSE,FALSE
359,ASV485,TRUE,TRUE,FALSE
360,ASV486,FALSE,FALSE,FALSE
361,ASV487,FALSE,FALSE,FALSE
362,ASV488,FALSE,FALSE,FALSE
363,ASV489,TRUE,TRUE,FALSE
364,ASV490,FALSE,FALSE,FALSE
365,ASV491,FALSE,FALSE,FALSE
366,ASV492,FALSE,FALSE,FALSE
367,ASV493,TRUE,FALSE,FALSE
368,ASV494,FALSE,FALSE,FALSE
369,ASV495,TRUE,FALSE,FALSE
370,ASV497,FALSE,TRUE,FALSE
371,ASV498,TRUE,FALSE,FALSE
372,ASV500,FALSE,FALSE,FALSE
373,ASV501,FALSE,FALSE,FALSE
374,ASV502,TRUE,FALSE,FALSE
375,ASV503,FALSE,FALSE,FALSE
376,ASV504,FALSE,FALSE,FALSE
377,ASV505,FALSE,FALSE,FALSE
378,ASV506,FALSE,FALSE,FALSE
379,ASV507,TRUE,FALSE,FALSE
380,ASV508,TRUE,FALSE,FALSE
381,ASV509,FALSE,TRUE,FALSE
382,ASV510,TRUE,FALSE,FALSE
383,ASV511,FALSE,FALSE,FALSE
384,ASV513,FALSE,FALSE,FALSE
385,ASV514,FALSE,FALSE,FALSE
386,ASV515,FALSE,FALSE,FALSE
387,ASV518,FALSE,TRUE,FALSE
388,ASV519,TRUE,FALSE,FALSE
389,ASV520,FALSE,FALSE,FALSE
390,ASV521,FALSE,FALSE,FALSE
391,ASV522,TRUE,FALSE,FALSE
392,ASV524,FALSE,FALSE,FALSE
393,ASV526,FALSE,FALSE,FALSE
394,ASV528,TRUE,FALSE,FALSE
395,ASV531,TRUE,FALSE,FALSE
396,ASV532,FALSE,FALSE,FALSE
397,ASV533,FALSE,TRUE,FALSE
398,ASV534,FALSE,FALSE,FALSE
399,ASV535,FALSE,FALSE,FALSE
400,ASV536,FALSE,FALSE,FALSE
401,ASV537,TRUE,FALSE,FALSE
402,ASV538,TRUE,TRUE,FALSE
403,ASV539,TRUE,FALSE,FALSE
404,ASV540,FALSE,FALSE,FALSE
405,ASV541,FALSE,FALSE,FALSE
406,ASV542,TRUE,FALSE,FALSE
407,ASV543,TRUE,FALSE,FALSE
408,ASV544,TRUE,FALSE,FALSE
409,ASV545,FALSE,FALSE,FALSE
410,ASV546,TRUE,FALSE,FALSE
411,ASV547,FALSE,FALSE,FALSE
412,ASV548,FALSE,FALSE,FALSE
413,ASV549,TRUE,FALSE,FALSE
414,ASV551,TRUE,FALSE,FALSE
415,ASV553,FALSE,FALSE,FALSE
416,ASV554,FALSE,TRUE,FALSE
417,ASV555,TRUE,FALSE,FALSE
418,ASV557,FALSE,FALSE,FALSE
419,ASV558,FALSE,FALSE,FALSE
420,ASV559,TRUE,FALSE,FALSE
421,ASV560,TRUE,FALSE,FALSE
422,ASV561,TRUE,FALSE,FALSE
423,ASV562,FALSE,FALSE,FALSE
424,ASV563,FALSE,FALSE,FALSE
425,ASV564,FALSE,TRUE,FALSE
426,ASV565,FALSE,FALSE,FALSE
427,ASV566,FALSE,TRUE,FALSE
428,ASV567,TRUE,FALSE,FALSE
429,ASV568,TRUE,TRUE,FALSE
430,ASV569,TRUE,FALSE,FALSE
431,ASV570,FALSE,FALSE,FALSE
432,ASV571,FALSE,FALSE,FALSE
433,ASV572,FALSE,FALSE,FALSE
434,ASV573,FALSE,FALSE,FALSE
435,ASV575,FALSE,FALSE,FALSE
436,ASV576,TRUE,TRUE,FALSE
437,ASV577,FALSE,FALSE,FALSE
438,ASV578,FALSE,TRUE,FALSE
439,ASV579,FALSE,FALSE,TRUE
440,ASV580,TRUE,FALSE,FALSE
441,ASV581,FALSE,TRUE,FALSE
442,ASV582,TRUE,FALSE,FALSE
443,ASV583,FALSE,FALSE,FALSE
444,ASV584,FALSE,FALSE,FALSE
445,ASV585,FALSE,FALSE,FALSE
446,ASV586,TRUE,FALSE,FALSE
447,ASV587,FALSE,FALSE,FALSE
448,ASV588,FALSE,FALSE,FALSE
449,ASV590,FALSE,FALSE,FALSE
450,ASV591,TRUE,FALSE,FALSE
451,ASV592,FALSE,FALSE,FALSE
452,ASV593,FALSE,FALSE,FALSE
453,ASV594,FALSE,TRUE,FALSE
454,ASV595,TRUE,FALSE,FALSE
455,ASV596,FALSE,FALSE,FALSE
456,ASV598,FALSE,TRUE,FALSE
457,ASV599,TRUE,FALSE,FALSE
458,ASV600,FALSE,FALSE,FALSE
459,ASV601,TRUE,FALSE,FALSE
460,ASV602,FALSE,FALSE,FALSE
461,ASV603,TRUE,FALSE,FALSE
462,ASV604,FALSE,FALSE,FALSE
463,ASV605,FALSE,TRUE,FALSE
464,ASV606,FALSE,FALSE,FALSE
465,ASV608,FALSE,FALSE,FALSE
466,ASV610,FALSE,FALSE,FALSE
467,ASV611,TRUE,FALSE,FALSE
468,ASV612,FALSE,TRUE,FALSE
469,ASV613,TRUE,FALSE,FALSE
470,ASV614,TRUE,FALSE,FALSE
471,ASV615,FALSE,FALSE,FALSE
472,ASV616,FALSE,FALSE,FALSE
473,ASV617,TRUE,FALSE,FALSE
474,ASV618,FALSE,FALSE,FALSE
475,ASV619,TRUE,TRUE,FALSE
476,ASV620,FALSE,FALSE,FALSE
477,ASV621,TRUE,FALSE,FALSE
478,ASV622,FALSE,TRUE,FALSE
479,ASV623,FALSE,FALSE,FALSE
480,ASV624,FALSE,TRUE,FALSE
481,ASV626,FALSE,FALSE,FALSE
482,ASV627,FALSE,FALSE,FALSE
483,ASV628,TRUE,FALSE,FALSE
484,ASV629,FALSE,FALSE,FALSE
485,ASV630,FALSE,FALSE,FALSE
486,ASV631,FALSE,FALSE,FALSE
487,ASV632,TRUE,FALSE,FALSE
488,ASV633,FALSE,FALSE,FALSE
489,ASV634,TRUE,FALSE,FALSE
490,ASV635,FALSE,FALSE,FALSE
491,ASV637,TRUE,FALSE,FALSE
492,ASV638,FALSE,FALSE,FALSE
493,ASV641,TRUE,FALSE,FALSE
494,ASV642,TRUE,FALSE,FALSE
495,ASV644,TRUE,FALSE,FALSE
496,ASV645,FALSE,FALSE,FALSE
497,ASV646,TRUE,FALSE,FALSE
498,ASV648,TRUE,FALSE,FALSE
499,ASV651,TRUE,FALSE,FALSE
500,ASV652,TRUE,FALSE,FALSE
501,ASV653,FALSE,FALSE,FALSE
502,ASV654,FALSE,FALSE,FALSE
503,ASV655,FALSE,FALSE,FALSE
504,ASV657,TRUE,FALSE,FALSE
505,ASV658,FALSE,FALSE,FALSE
506,ASV659,FALSE,FALSE,FALSE
507,ASV660,FALSE,FALSE,FALSE
508,ASV661,FALSE,FALSE,FALSE
509,ASV662,FALSE,FALSE,FALSE
510,ASV663,TRUE,FALSE,FALSE
511,ASV664,FALSE,FALSE,FALSE
512,ASV667,FALSE,FALSE,FALSE
513,ASV669,FALSE,FALSE,FALSE
514,ASV670,FALSE,TRUE,FALSE
515,ASV671,TRUE,TRUE,FALSE
516,ASV672,TRUE,FALSE,FALSE
517,ASV673,FALSE,FALSE,FALSE
518,ASV674,FALSE,FALSE,TRUE
519,ASV675,TRUE,FALSE,FALSE
520,ASV676,FALSE,TRUE,FALSE
521,ASV677,TRUE,FALSE,TRUE
522,ASV678,TRUE,TRUE,FALSE
523,ASV679,FALSE,TRUE,FALSE
524,ASV680,FALSE,TRUE,FALSE
525,ASV681,TRUE,FALSE,FALSE
526,ASV682,TRUE,FALSE,FALSE
527,ASV683,FALSE,FALSE,FALSE
528,ASV684,TRUE,TRUE,FALSE
529,ASV685,FALSE,FALSE,FALSE
530,ASV687,FALSE,FALSE,FALSE
531,ASV689,TRUE,FALSE,TRUE
532,ASV690,TRUE,FALSE,FALSE
533,ASV691,FALSE,FALSE,FALSE
534,ASV692,FALSE,FALSE,FALSE
535,ASV693,FALSE,FALSE,FALSE
536,ASV694,FALSE,FALSE,FALSE
537,ASV695,FALSE,FALSE,FALSE
538,ASV696,FALSE,FALSE,FALSE
539,ASV697,FALSE,TRUE,FALSE
540,ASV699,TRUE,FALSE,FALSE
541,ASV700,TRUE,FALSE,FALSE
542,ASV701,TRUE,FALSE,FALSE
543,ASV703,TRUE,FALSE,FALSE
544,ASV704,FALSE,TRUE,FALSE
545,ASV705,FALSE,FALSE,FALSE
546,ASV706,FALSE,FALSE,FALSE
547,ASV707,TRUE,FALSE,FALSE
548,ASV709,FALSE,FALSE,FALSE
549,ASV710,FALSE,FALSE,FALSE
550,ASV711,TRUE,FALSE,FALSE
551,ASV713,FALSE,FALSE,FALSE
552,ASV714,TRUE,FALSE,FALSE
553,ASV715,FALSE,FALSE,FALSE
554,ASV716,TRUE,FALSE,FALSE
555,ASV719,TRUE,FALSE,FALSE
556,ASV720,FALSE,TRUE,FALSE
557,ASV721,TRUE,FALSE,FALSE
558,ASV722,TRUE,FALSE,FALSE
559,ASV723,FALSE,TRUE,FALSE
560,ASV724,FALSE,FALSE,FALSE
561,ASV725,FALSE,FALSE,FALSE
562,ASV726,TRUE,FALSE,FALSE
563,ASV727,FALSE,TRUE,FALSE
564,ASV728,TRUE,FALSE,FALSE
565,ASV729,FALSE,FALSE,FALSE
566,ASV730,FALSE,FALSE,FALSE
567,ASV731,FALSE,FALSE,FALSE
568,ASV732,FALSE,FALSE,FALSE
569,ASV733,TRUE,FALSE,FALSE
570,ASV734,FALSE,FALSE,FALSE
571,ASV736,FALSE,FALSE,FALSE
572,ASV738,FALSE,FALSE,FALSE
573,ASV739,FALSE,FALSE,FALSE
574,ASV740,TRUE,FALSE,FALSE
575,ASV741,FALSE,TRUE,FALSE
576,ASV742,FALSE,TRUE,FALSE
577,ASV744,FALSE,TRUE,FALSE
578,ASV745,TRUE,FALSE,FALSE
579,ASV746,FALSE,FALSE,FALSE
580,ASV747,TRUE,TRUE,FALSE
581,ASV748,FALSE,TRUE,FALSE
582,ASV749,FALSE,TRUE,FALSE
583,ASV750,TRUE,FALSE,FALSE
584,ASV751,TRUE,FALSE,FALSE
585,ASV752,TRUE,FALSE,FALSE
586,ASV753,FALSE,FALSE,FALSE
587,ASV754,TRUE,FALSE,FALSE
588,ASV755,FALSE,FALSE,FALSE
589,ASV756,TRUE,FALSE,FALSE
590,ASV757,FALSE,FALSE,FALSE
591,ASV758,FALSE,FALSE,FALSE
592,ASV759,FALSE,FALSE,FALSE
593,ASV760,TRUE,FALSE,FALSE
594,ASV761,TRUE,FALSE,TRUE
595,ASV763,FALSE,FALSE,FALSE
596,ASV764,FALSE,FALSE,FALSE
597,ASV765,TRUE,FALSE,FALSE
598,ASV767,FALSE,FALSE,FALSE
599,ASV768,FALSE,TRUE,FALSE
600,ASV769,TRUE,FALSE,TRUE
601,ASV770,FALSE,FALSE,FALSE
602,ASV772,TRUE,TRUE,FALSE
603,ASV773,FALSE,FALSE,FALSE
604,ASV774,FALSE,TRUE,FALSE
605,ASV775,FALSE,FALSE,FALSE
606,ASV777,TRUE,FALSE,TRUE
607,ASV778,FALSE,TRUE,FALSE
608,ASV779,TRUE,TRUE,FALSE
609,ASV780,TRUE,FALSE,FALSE
610,ASV781,TRUE,FALSE,FALSE
611,ASV782,TRUE,FALSE,FALSE
612,ASV784,FALSE,FALSE,FALSE
613,ASV785,TRUE,FALSE,FALSE
614,ASV786,FALSE,TRUE,FALSE
615,ASV787,FALSE,FALSE,FALSE
616,ASV788,FALSE,FALSE,FALSE
617,ASV789,FALSE,TRUE,FALSE
618,ASV790,FALSE,FALSE,FALSE
619,ASV792,TRUE,FALSE,FALSE
620,ASV793,TRUE,TRUE,FALSE
621,ASV794,TRUE,FALSE,FALSE
622,ASV796,TRUE,FALSE,FALSE
623,ASV797,FALSE,FALSE,FALSE
624,ASV798,FALSE,FALSE,FALSE
625,ASV799,TRUE,FALSE,FALSE
626,ASV800,TRUE,TRUE,FALSE
627,ASV801,FALSE,TRUE,FALSE
628,ASV802,TRUE,FALSE,FALSE
629,ASV803,FALSE,TRUE,FALSE
630,ASV804,TRUE,FALSE,FALSE
631,ASV805,FALSE,FALSE,TRUE
632,ASV806,TRUE,FALSE,TRUE
633,ASV807,FALSE,FALSE,FALSE
634,ASV808,TRUE,FALSE,FALSE
635,ASV809,FALSE,FALSE,FALSE
636,ASV810,FALSE,FALSE,FALSE
637,ASV811,TRUE,TRUE,FALSE
638,ASV812,TRUE,FALSE,FALSE
639,ASV813,TRUE,FALSE,TRUE
640,ASV814,TRUE,FALSE,FALSE
641,ASV815,FALSE,FALSE,FALSE
642,ASV816,FALSE,TRUE,FALSE
643,ASV817,FALSE,FALSE,FALSE
644,ASV818,TRUE,FALSE,FALSE
645,ASV819,TRUE,FALSE,FALSE
646,ASV820,FALSE,TRUE,FALSE
647,ASV821,TRUE,FALSE,FALSE
648,ASV822,FALSE,TRUE,FALSE
649,ASV823,TRUE,FALSE,FALSE
650,ASV824,TRUE,FALSE,FALSE
651,ASV825,TRUE,TRUE,FALSE
652,ASV826,FALSE,FALSE,FALSE
653,ASV827,FALSE,TRUE,FALSE
654,ASV828,FALSE,FALSE,FALSE
655,ASV829,FALSE,FALSE,FALSE
656,ASV830,TRUE,FALSE,FALSE
657,ASV831,FALSE,TRUE,FALSE
658,ASV832,TRUE,FALSE,TRUE
659,ASV833,TRUE,FALSE,FALSE
660,ASV834,TRUE,FALSE,TRUE
661,ASV835,FALSE,FALSE,FALSE
662,ASV836,FALSE,FALSE,FALSE
663,ASV837,TRUE,FALSE,FALSE
664,ASV839,FALSE,FALSE,FALSE
665,ASV840,FALSE,TRUE,FALSE
666,ASV841,FALSE,FALSE,FALSE
667,ASV842,TRUE,TRUE,FALSE
668,ASV844,TRUE,FALSE,FALSE
669,ASV846,FALSE,FALSE,FALSE
670,ASV847,FALSE,FALSE,FALSE
671,ASV851,FALSE,FALSE,FALSE
672,ASV852,TRUE,FALSE,FALSE
673,ASV853,FALSE,FALSE,FALSE
674,ASV855,FALSE,TRUE,FALSE
675,ASV856,TRUE,FALSE,FALSE
676,ASV857,TRUE,FALSE,FALSE
677,ASV860,FALSE,FALSE,FALSE
678,ASV861,FALSE,TRUE,FALSE
679,ASV862,FALSE,TRUE,FALSE
680,ASV863,FALSE,FALSE,FALSE
681,ASV864,TRUE,FALSE,FALSE
682,ASV866,TRUE,FALSE,FALSE
683,ASV867,TRUE,FALSE,FALSE
684,ASV868,TRUE,FALSE,FALSE
685,ASV869,TRUE,FALSE,FALSE
686,ASV870,TRUE,FALSE,FALSE
687,ASV871,TRUE,FALSE,TRUE
688,ASV872,FALSE,TRUE,FALSE
689,ASV873,FALSE,TRUE,FALSE
690,ASV874,FALSE,FALSE,FALSE
691,ASV875,FALSE,FALSE,FALSE
692,ASV876,FALSE,TRUE,FALSE
693,ASV877,TRUE,FALSE,FALSE
694,ASV878,TRUE,FALSE,FALSE
695,ASV879,TRUE,FALSE,FALSE
696,ASV880,FALSE,FALSE,FALSE
697,ASV881,TRUE,FALSE,TRUE
698,ASV882,FALSE,TRUE,FALSE
699,ASV883,FALSE,FALSE,FALSE
700,ASV884,TRUE,TRUE,FALSE
701,ASV885,TRUE,TRUE,FALSE
702,ASV886,FALSE,FALSE,FALSE
703,ASV887,TRUE,TRUE,FALSE
704,ASV888,FALSE,FALSE,FALSE
705,ASV890,TRUE,FALSE,FALSE
706,ASV891,TRUE,FALSE,TRUE
707,ASV892,FALSE,TRUE,FALSE
708,ASV893,TRUE,FALSE,FALSE
709,ASV894,FALSE,FALSE,FALSE
710,ASV895,FALSE,TRUE,FALSE
711,ASV898,TRUE,FALSE,FALSE
712,ASV899,FALSE,FALSE,FALSE
713,ASV900,TRUE,FALSE,FALSE
714,ASV902,TRUE,TRUE,FALSE
715,ASV903,TRUE,FALSE,FALSE
716,ASV904,FALSE,FALSE,FALSE
717,ASV905,TRUE,FALSE,FALSE
718,ASV906,FALSE,TRUE,FALSE
719,ASV907,TRUE,FALSE,TRUE
720,ASV908,TRUE,FALSE,FALSE
721,ASV909,TRUE,FALSE,FALSE
722,ASV910,FALSE,FALSE,FALSE
723,ASV911,FALSE,TRUE,FALSE
724,ASV912,TRUE,FALSE,FALSE
725,ASV914,FALSE,FALSE,FALSE
726,ASV915,FALSE,FALSE,FALSE
727,ASV917,TRUE,FALSE,FALSE
728,ASV918,FALSE,FALSE,FALSE
729,ASV919,TRUE,TRUE,FALSE
730,ASV920,FALSE,FALSE,TRUE
731,ASV921,TRUE,FALSE,FALSE
732,ASV922,TRUE,FALSE,FALSE
733,ASV923,FALSE,TRUE,TRUE
734,ASV924,TRUE,FALSE,FALSE
735,ASV925,TRUE,FALSE,FALSE
736,ASV926,TRUE,FALSE,TRUE
737,ASV927,TRUE,FALSE,FALSE
738,ASV930,TRUE,FALSE,TRUE
739,ASV931,TRUE,FALSE,TRUE
740,ASV932,FALSE,FALSE,FALSE
741,ASV933,TRUE,FALSE,FALSE
742,ASV934,TRUE,FALSE,FALSE
743,ASV936,FALSE,TRUE,FALSE
744,ASV938,FALSE,FALSE,FALSE
745,ASV940,FALSE,TRUE,FALSE
746,ASV941,TRUE,FALSE,FALSE
747,ASV942,TRUE,FALSE,FALSE
748,ASV943,TRUE,FALSE,FALSE
749,ASV944,TRUE,FALSE,FALSE
750,ASV945,TRUE,FALSE,TRUE
751,ASV946,TRUE,TRUE,FALSE
752,ASV947,TRUE,FALSE,FALSE
753,ASV948,FALSE,TRUE,FALSE
754,ASV951,TRUE,FALSE,FALSE
755,ASV953,TRUE,TRUE,FALSE
756,ASV954,TRUE,FALSE,FALSE
757,ASV955,FALSE,FALSE,FALSE
758,ASV957,TRUE,FALSE,TRUE
759,ASV958,TRUE,FALSE,FALSE
760,ASV959,TRUE,FALSE,FALSE
761,ASV960,FALSE,FALSE,FALSE
762,ASV961,TRUE,FALSE,FALSE
763,ASV962,FALSE,FALSE,FALSE
764,ASV963,FALSE,FALSE,FALSE
765,ASV964,FALSE,FALSE,FALSE
766,ASV965,FALSE,TRUE,FALSE
767,ASV966,TRUE,FALSE,TRUE
768,ASV967,TRUE,FALSE,FALSE
769,ASV968,FALSE,FALSE,FALSE
770,ASV969,FALSE,FALSE,FALSE
771,ASV970,TRUE,TRUE,FALSE
772,ASV971,FALSE,FALSE,FALSE
773,ASV972,FALSE,FALSE,FALSE
774,ASV973,TRUE,TRUE,FALSE
775,ASV974,TRUE,TRUE,FALSE
776,ASV975,FALSE,FALSE,FALSE
777,ASV976,TRUE,FALSE,FALSE
778,ASV977,TRUE,FALSE,FALSE
779,ASV978,TRUE,FALSE,FALSE
780,ASV979,TRUE,FALSE,FALSE
781,ASV981,TRUE,FALSE,FALSE
782,ASV982,FALSE,FALSE,FALSE
783,ASV983,TRUE,FALSE,TRUE
784,ASV984,TRUE,TRUE,FALSE
785,ASV985,TRUE,TRUE,FALSE
786,ASV986,FALSE,TRUE,FALSE
787,ASV987,FALSE,TRUE,FALSE
788,ASV988,TRUE,FALSE,TRUE
789,ASV989,TRUE,TRUE,FALSE
790,ASV990,FALSE,FALSE,FALSE
791,ASV991,TRUE,TRUE,FALSE
792,ASV992,TRUE,FALSE,FALSE
793,ASV993,TRUE,FALSE,TRUE
794,ASV994,FALSE,FALSE,FALSE
795,ASV995,FALSE,FALSE,FALSE
796,ASV996,TRUE,FALSE,FALSE
797,ASV997,FALSE,TRUE,FALSE
798,ASV998,TRUE,TRUE,FALSE
799,ASV999,TRUE,FALSE,TRUE
800,ASV1000,TRUE,TRUE,FALSE
801,ASV1001,FALSE,FALSE,FALSE
802,ASV1002,TRUE,FALSE,FALSE
803,ASV1003,TRUE,FALSE,FALSE
804,ASV1004,FALSE,TRUE,FALSE
805,ASV1006,TRUE,FALSE,FALSE
806,ASV1008,TRUE,FALSE,FALSE
807,ASV1009,TRUE,TRUE,FALSE
808,ASV1010,TRUE,TRUE,FALSE
809,ASV1011,FALSE,FALSE,FALSE
810,ASV1012,FALSE,FALSE,FALSE
811,ASV1013,FALSE,FALSE,FALSE
812,ASV1015,FALSE,FALSE,FALSE
813,ASV1018,TRUE,FALSE,TRUE
