,taxon,structural_zero (Plant.condition = Diseased),structural_zero (Plant.condition = Healthy)
6712,ASV8540,FALSE,FALSE
6713,ASV8542,TRUE,FALSE
6714,ASV8545,TRUE,FALSE
6715,ASV8547,FALSE,FALSE
6716,ASV8549,FALSE,TRUE
6717,ASV8550,FALSE,FALSE
6718,ASV8551,FALSE,TRUE
6719,ASV8552,FALSE,TRUE
6720,ASV8553,FALSE,FALSE
6721,ASV8554,TRUE,FALSE
6722,ASV8555,TRUE,FALSE
6723,ASV8556,TRUE,FALSE
6724,ASV8558,TRUE,FALSE
6725,ASV8560,TRUE,FALSE
6726,ASV8561,FALSE,FALSE
6727,ASV8562,TRUE,FALSE
6728,ASV8563,TRUE,FALSE
6729,ASV8565,TRUE,FALSE
6730,ASV8568,FALSE,FALSE
6731,ASV8571,TRUE,FALSE
6732,ASV8573,TRUE,FALSE
6733,ASV8576,FALSE,TRUE
6734,ASV8577,FALSE,TRUE
6735,ASV8578,FALSE,TRUE
6736,ASV8579,FALSE,TRUE
6737,ASV8580,FALSE,TRUE
6738,ASV8581,FALSE,TRUE
6739,ASV8582,FALSE,TRUE
6740,ASV8583,FALSE,TRUE
6741,ASV8584,FALSE,TRUE
6742,ASV8585,FALSE,FALSE
6743,ASV8586,FALSE,TRUE
6744,ASV8588,FALSE,TRUE
6745,ASV8589,FALSE,TRUE
6746,ASV8590,FALSE,TRUE
6747,ASV8591,FALSE,TRUE
6748,ASV8592,FALSE,TRUE
6749,ASV8593,FALSE,TRUE
6750,ASV8594,FALSE,TRUE
6751,ASV8595,FALSE,TRUE
6752,ASV8596,FALSE,FALSE
6753,ASV8597,FALSE,TRUE
6754,ASV8598,FALSE,TRUE
6755,ASV8599,FALSE,TRUE
6756,ASV8600,FALSE,TRUE
6757,ASV8601,FALSE,TRUE
6758,ASV8602,FALSE,TRUE
6759,ASV8603,FALSE,TRUE
6760,ASV8605,FALSE,TRUE
6761,ASV8606,FALSE,TRUE
6762,ASV8607,FALSE,TRUE
6763,ASV8611,FALSE,TRUE
6764,ASV8612,FALSE,TRUE
6765,ASV8613,FALSE,FALSE
6766,ASV8614,FALSE,TRUE
6767,ASV8615,FALSE,TRUE
6768,ASV8616,FALSE,TRUE
6769,ASV8617,FALSE,TRUE
6770,ASV8620,FALSE,TRUE
6771,ASV8621,FALSE,TRUE
6772,ASV8623,TRUE,FALSE
6773,ASV8624,TRUE,FALSE
6774,ASV8625,FALSE,TRUE
6775,ASV8626,FALSE,TRUE
6776,ASV8627,FALSE,TRUE
6777,ASV8628,FALSE,TRUE
6778,ASV8629,FALSE,TRUE
6779,ASV8630,FALSE,TRUE
6780,ASV8631,FALSE,TRUE
6781,ASV8632,FALSE,FALSE
6782,ASV8633,FALSE,TRUE
6783,ASV8639,FALSE,FALSE
6784,ASV8641,TRUE,FALSE
6785,ASV8642,FALSE,FALSE
6786,ASV8643,TRUE,FALSE
6787,ASV8644,TRUE,FALSE
6788,ASV8645,TRUE,FALSE
6789,ASV8646,TRUE,FALSE
6790,ASV8647,TRUE,FALSE
6791,ASV8649,TRUE,FALSE
6792,ASV8651,TRUE,FALSE
6793,ASV8652,TRUE,FALSE
6794,ASV8653,TRUE,FALSE
6795,ASV8654,TRUE,FALSE
6796,ASV8656,FALSE,FALSE
6797,ASV8657,FALSE,TRUE
6798,ASV8658,TRUE,FALSE
6799,ASV8660,FALSE,FALSE
6800,ASV8661,TRUE,FALSE
6801,ASV8663,FALSE,FALSE
6802,ASV8664,FALSE,FALSE
6803,ASV8665,FALSE,FALSE
6804,ASV8666,TRUE,FALSE
6805,ASV8667,FALSE,FALSE
6806,ASV8669,FALSE,FALSE
6807,ASV8670,TRUE,FALSE
6808,ASV8671,TRUE,FALSE
6809,ASV8672,FALSE,FALSE
6810,ASV8673,TRUE,FALSE
6811,ASV8674,FALSE,FALSE
6812,ASV8675,TRUE,FALSE
6813,ASV8676,TRUE,FALSE
6814,ASV8677,TRUE,FALSE
6815,ASV8678,TRUE,FALSE
6816,ASV8679,TRUE,FALSE
6817,ASV8682,FALSE,TRUE
6818,ASV8683,FALSE,TRUE
6819,ASV8684,FALSE,TRUE
6820,ASV8685,FALSE,TRUE
6821,ASV8686,FALSE,TRUE
6822,ASV8687,FALSE,TRUE
6823,ASV8689,FALSE,TRUE
6824,ASV8690,FALSE,TRUE
6825,ASV8691,FALSE,TRUE
6826,ASV8692,FALSE,TRUE
6827,ASV8694,FALSE,TRUE
6828,ASV8695,FALSE,TRUE
6829,ASV8696,FALSE,TRUE
6830,ASV8697,FALSE,TRUE
6831,ASV8700,FALSE,TRUE
6832,ASV8701,FALSE,FALSE
6833,ASV8702,FALSE,TRUE
6834,ASV8703,FALSE,TRUE
6835,ASV8704,FALSE,TRUE
6836,ASV8707,FALSE,TRUE
6837,ASV8708,FALSE,TRUE
6838,ASV8709,FALSE,TRUE
6839,ASV8710,FALSE,TRUE
6840,ASV8711,FALSE,TRUE
6841,ASV8712,FALSE,TRUE
6842,ASV8714,FALSE,TRUE
6843,ASV8715,FALSE,TRUE
6844,ASV8716,FALSE,TRUE
6845,ASV8717,FALSE,FALSE
6846,ASV8718,FALSE,TRUE
6847,ASV8719,FALSE,TRUE
6848,ASV8720,FALSE,TRUE
6849,ASV8721,FALSE,TRUE
6850,ASV8722,FALSE,TRUE
6851,ASV8723,FALSE,TRUE
6852,ASV8725,FALSE,TRUE
6853,ASV8726,FALSE,TRUE
6854,ASV8727,FALSE,TRUE
6855,ASV8728,FALSE,TRUE
6856,ASV8729,FALSE,TRUE
6857,ASV8731,FALSE,TRUE
6858,ASV8732,FALSE,FALSE
6859,ASV8733,TRUE,FALSE
6860,ASV8734,TRUE,FALSE
6861,ASV8735,TRUE,FALSE
6862,ASV8736,TRUE,FALSE
6863,ASV8737,FALSE,TRUE
6864,ASV8738,FALSE,TRUE
6865,ASV8739,FALSE,TRUE
6866,ASV8740,FALSE,FALSE
6867,ASV8741,FALSE,TRUE
6868,ASV8745,FALSE,FALSE
6869,ASV8747,FALSE,FALSE
6870,ASV8749,TRUE,FALSE
6871,ASV8750,TRUE,FALSE
6872,ASV8751,TRUE,FALSE
6873,ASV8755,TRUE,FALSE
6874,ASV8756,FALSE,FALSE
6875,ASV8758,TRUE,FALSE
6876,ASV8759,FALSE,FALSE
6877,ASV8761,FALSE,TRUE
6878,ASV8763,TRUE,FALSE
6879,ASV8765,TRUE,FALSE
6880,ASV8766,TRUE,FALSE
6881,ASV8767,TRUE,FALSE
6882,ASV8769,TRUE,FALSE
6883,ASV8770,TRUE,FALSE
6884,ASV8771,TRUE,FALSE
6885,ASV8773,TRUE,FALSE
6886,ASV8774,TRUE,FALSE
6887,ASV8775,TRUE,FALSE
6888,ASV8777,TRUE,FALSE
6889,ASV8778,TRUE,FALSE
6890,ASV8779,TRUE,FALSE
6891,ASV8781,FALSE,TRUE
6892,ASV8782,FALSE,TRUE
6893,ASV8783,FALSE,TRUE
6894,ASV8785,FALSE,TRUE
6895,ASV8786,FALSE,TRUE
6896,ASV8787,FALSE,TRUE
6897,ASV8790,FALSE,TRUE
6898,ASV8791,FALSE,TRUE
6899,ASV8792,FALSE,TRUE
6900,ASV8793,FALSE,TRUE
6901,ASV8795,FALSE,FALSE
6902,ASV8796,FALSE,TRUE
6903,ASV8799,FALSE,TRUE
6904,ASV8800,FALSE,TRUE
6905,ASV8801,FALSE,TRUE
6906,ASV8802,FALSE,TRUE
6907,ASV8803,FALSE,TRUE
6908,ASV8805,FALSE,TRUE
6909,ASV8807,FALSE,TRUE
6910,ASV8809,FALSE,TRUE
6911,ASV8810,FALSE,TRUE
6912,ASV8811,FALSE,TRUE
6913,ASV8814,FALSE,TRUE
6914,ASV8815,FALSE,TRUE
6915,ASV8816,FALSE,TRUE
6916,ASV8817,FALSE,TRUE
6917,ASV8818,FALSE,TRUE
6918,ASV8819,FALSE,TRUE
6919,ASV8820,FALSE,TRUE
6920,ASV8821,FALSE,TRUE
6921,ASV8822,FALSE,FALSE
6922,ASV8823,FALSE,TRUE
6923,ASV8826,FALSE,TRUE
6924,ASV8827,FALSE,TRUE
6925,ASV8828,FALSE,FALSE
6926,ASV8829,TRUE,FALSE
6927,ASV8830,TRUE,FALSE
6928,ASV8831,TRUE,FALSE
6929,ASV8832,TRUE,FALSE
6930,ASV8833,FALSE,TRUE
6931,ASV8834,FALSE,TRUE
6932,ASV8835,FALSE,TRUE
6933,ASV8836,TRUE,FALSE
6934,ASV8838,FALSE,TRUE
6935,ASV8839,FALSE,TRUE
6936,ASV8843,FALSE,FALSE
6937,ASV8844,TRUE,FALSE
6938,ASV8845,FALSE,FALSE
6939,ASV8846,TRUE,FALSE
6940,ASV8848,FALSE,FALSE
6941,ASV8849,TRUE,FALSE
6942,ASV8852,TRUE,FALSE
6943,ASV8853,TRUE,FALSE
6944,ASV8854,TRUE,FALSE
6945,ASV8855,FALSE,FALSE
6946,ASV8857,TRUE,FALSE
6947,ASV8858,TRUE,FALSE
6948,ASV8862,TRUE,FALSE
6949,ASV8863,TRUE,FALSE
6950,ASV8865,TRUE,FALSE
6951,ASV8867,FALSE,FALSE
6952,ASV8868,FALSE,TRUE
6953,ASV8870,TRUE,FALSE
6954,ASV8871,TRUE,FALSE
6955,ASV8872,TRUE,FALSE
6956,ASV8873,TRUE,FALSE
6957,ASV8877,FALSE,FALSE
6958,ASV8879,TRUE,FALSE
6959,ASV8880,TRUE,FALSE
6960,ASV8881,FALSE,FALSE
6961,ASV8882,TRUE,FALSE
6962,ASV8883,FALSE,FALSE
6963,ASV8884,FALSE,FALSE
6964,ASV8886,TRUE,FALSE
6965,ASV8888,FALSE,FALSE
6966,ASV8889,FALSE,FALSE
6967,ASV8890,FALSE,FALSE
6968,ASV8891,FALSE,TRUE
6969,ASV8892,FALSE,TRUE
6970,ASV8894,FALSE,TRUE
6971,ASV8895,FALSE,TRUE
6972,ASV8896,FALSE,TRUE
6973,ASV8897,FALSE,TRUE
6974,ASV8898,FALSE,TRUE
6975,ASV8899,FALSE,TRUE
6976,ASV8900,FALSE,TRUE
6977,ASV8901,FALSE,FALSE
6978,ASV8902,FALSE,TRUE
6979,ASV8903,FALSE,TRUE
6980,ASV8906,FALSE,TRUE
6981,ASV8907,FALSE,TRUE
6982,ASV8908,FALSE,TRUE
6983,ASV8910,FALSE,TRUE
6984,ASV8911,FALSE,TRUE
6985,ASV8912,FALSE,TRUE
6986,ASV8913,FALSE,TRUE
6987,ASV8914,FALSE,TRUE
6988,ASV8915,FALSE,TRUE
6989,ASV8916,FALSE,TRUE
6990,ASV8917,FALSE,TRUE
6991,ASV8919,FALSE,TRUE
6992,ASV8920,FALSE,TRUE
6993,ASV8922,FALSE,TRUE
6994,ASV8923,FALSE,TRUE
6995,ASV8924,FALSE,TRUE
6996,ASV8925,FALSE,TRUE
6997,ASV8927,FALSE,TRUE
6998,ASV8928,FALSE,TRUE
6999,ASV8929,FALSE,TRUE
7000,ASV8930,FALSE,TRUE
7001,ASV8931,FALSE,FALSE
7002,ASV8932,TRUE,FALSE
7003,ASV8933,TRUE,FALSE
7004,ASV8934,TRUE,FALSE
7005,ASV8937,FALSE,TRUE
7006,ASV8938,FALSE,TRUE
7007,ASV8939,FALSE,TRUE
7008,ASV8940,FALSE,TRUE
7009,ASV8941,FALSE,TRUE
7010,ASV8942,TRUE,FALSE
7011,ASV8944,FALSE,TRUE
7012,ASV8946,FALSE,FALSE
7013,ASV8948,TRUE,FALSE
7014,ASV8949,FALSE,FALSE
7015,ASV8950,FALSE,FALSE
7016,ASV8954,TRUE,FALSE
7017,ASV8955,TRUE,FALSE
7018,ASV8956,TRUE,FALSE
7019,ASV8957,FALSE,FALSE
7020,ASV8960,TRUE,FALSE
7021,ASV8961,TRUE,FALSE
7022,ASV8962,TRUE,FALSE
7023,ASV8963,TRUE,FALSE
7024,ASV8964,TRUE,FALSE
7025,ASV8965,TRUE,FALSE
7026,ASV8966,FALSE,FALSE
7027,ASV8969,FALSE,FALSE
7028,ASV8970,FALSE,FALSE
7029,ASV8971,TRUE,FALSE
7030,ASV8972,TRUE,FALSE
7031,ASV8973,TRUE,FALSE
7032,ASV8974,TRUE,FALSE
7033,ASV8976,TRUE,FALSE
7034,ASV8978,FALSE,FALSE
7035,ASV8979,FALSE,FALSE
7036,ASV8980,FALSE,FALSE
7037,ASV8981,FALSE,FALSE
7038,ASV8982,FALSE,FALSE
7039,ASV8983,FALSE,TRUE
7040,ASV8985,FALSE,TRUE
7041,ASV8987,TRUE,FALSE
7042,ASV8988,TRUE,FALSE
7043,ASV8989,TRUE,FALSE
7044,ASV8990,TRUE,FALSE
7045,ASV8991,TRUE,FALSE
7046,ASV8992,TRUE,FALSE
7047,ASV8994,TRUE,FALSE
7048,ASV8995,TRUE,FALSE
7049,ASV8996,TRUE,FALSE
7050,ASV8999,FALSE,FALSE
7051,ASV9000,FALSE,FALSE
7052,ASV9004,TRUE,FALSE
7053,ASV9006,TRUE,FALSE
7054,ASV9007,TRUE,FALSE
7055,ASV9008,TRUE,FALSE
7056,ASV9009,FALSE,TRUE
7057,ASV9010,FALSE,TRUE
7058,ASV9011,FALSE,TRUE
7059,ASV9012,FALSE,TRUE
7060,ASV9014,FALSE,TRUE
7061,ASV9015,FALSE,TRUE
7062,ASV9017,FALSE,TRUE
7063,ASV9018,FALSE,TRUE
7064,ASV9019,FALSE,TRUE
7065,ASV9020,FALSE,TRUE
7066,ASV9021,FALSE,TRUE
7067,ASV9022,FALSE,TRUE
7068,ASV9023,FALSE,TRUE
7069,ASV9025,FALSE,TRUE
7070,ASV9026,FALSE,TRUE
7071,ASV9027,FALSE,TRUE
7072,ASV9028,FALSE,TRUE
7073,ASV9030,FALSE,TRUE
7074,ASV9032,FALSE,TRUE
7075,ASV9033,FALSE,TRUE
7076,ASV9035,FALSE,TRUE
7077,ASV9036,FALSE,TRUE
7078,ASV9037,FALSE,TRUE
7079,ASV9038,FALSE,TRUE
7080,ASV9039,FALSE,TRUE
7081,ASV9040,FALSE,TRUE
7082,ASV9041,FALSE,TRUE
7083,ASV9042,FALSE,TRUE
7084,ASV9043,FALSE,TRUE
7085,ASV9045,FALSE,TRUE
7086,ASV9046,FALSE,TRUE
7087,ASV9047,FALSE,TRUE
7088,ASV9048,FALSE,TRUE
7089,ASV9049,FALSE,TRUE
7090,ASV9051,FALSE,TRUE
7091,ASV9052,FALSE,TRUE
7092,ASV9053,FALSE,TRUE
7093,ASV9054,FALSE,TRUE
7094,ASV9056,TRUE,FALSE
7095,ASV9058,TRUE,FALSE
7096,ASV9059,TRUE,FALSE
7097,ASV9060,FALSE,FALSE
7098,ASV9061,TRUE,FALSE
7099,ASV9062,TRUE,FALSE
7100,ASV9063,TRUE,FALSE
7101,ASV9065,FALSE,TRUE
7102,ASV9068,FALSE,TRUE
7103,ASV9069,TRUE,FALSE
7104,ASV9070,TRUE,FALSE
7105,ASV9071,FALSE,TRUE
7106,ASV9072,FALSE,TRUE
7107,ASV9079,FALSE,FALSE
7108,ASV9080,TRUE,FALSE
7109,ASV9081,TRUE,FALSE
7110,ASV9082,FALSE,FALSE
7111,ASV9084,FALSE,FALSE
7112,ASV9085,TRUE,FALSE
7113,ASV9086,FALSE,FALSE
7114,ASV9087,TRUE,FALSE
7115,ASV9088,TRUE,FALSE
7116,ASV9089,TRUE,FALSE
7117,ASV9090,FALSE,FALSE
7118,ASV9091,FALSE,FALSE
7119,ASV9093,TRUE,FALSE
7120,ASV9094,TRUE,FALSE
7121,ASV9095,TRUE,FALSE
7122,ASV9096,TRUE,FALSE
7123,ASV9097,TRUE,FALSE
7124,ASV9099,FALSE,FALSE
7125,ASV9100,FALSE,TRUE
7126,ASV9102,FALSE,TRUE
7127,ASV9103,FALSE,FALSE
7128,ASV9105,TRUE,FALSE
7129,ASV9106,TRUE,FALSE
7130,ASV9107,TRUE,FALSE
7131,ASV9110,TRUE,FALSE
7132,ASV9111,TRUE,FALSE
7133,ASV9113,FALSE,FALSE
7134,ASV9114,FALSE,FALSE
7135,ASV9115,TRUE,FALSE
7136,ASV9117,TRUE,FALSE
7137,ASV9118,TRUE,FALSE
7138,ASV9120,FALSE,FALSE
7139,ASV9121,TRUE,FALSE
7140,ASV9122,TRUE,FALSE
7141,ASV9123,TRUE,FALSE
7142,ASV9124,TRUE,FALSE
7143,ASV9125,TRUE,FALSE
7144,ASV9126,TRUE,FALSE
7145,ASV9127,TRUE,FALSE
7146,ASV9128,FALSE,FALSE
7147,ASV9130,FALSE,FALSE
7148,ASV9131,FALSE,FALSE
7149,ASV9132,FALSE,TRUE
7150,ASV9133,FALSE,TRUE
7151,ASV9135,FALSE,TRUE
7152,ASV9136,FALSE,TRUE
7153,ASV9137,FALSE,TRUE
7154,ASV9140,FALSE,TRUE
7155,ASV9141,FALSE,TRUE
7156,ASV9142,FALSE,TRUE
7157,ASV9144,FALSE,TRUE
7158,ASV9145,FALSE,TRUE
7159,ASV9146,FALSE,TRUE
7160,ASV9147,FALSE,TRUE
7161,ASV9148,FALSE,TRUE
7162,ASV9149,FALSE,TRUE
7163,ASV9151,FALSE,TRUE
7164,ASV9153,FALSE,TRUE
7165,ASV9155,FALSE,TRUE
7166,ASV9159,FALSE,TRUE
7167,ASV9160,FALSE,TRUE
7168,ASV9161,FALSE,TRUE
7169,ASV9162,FALSE,TRUE
7170,ASV9163,FALSE,TRUE
7171,ASV9164,FALSE,TRUE
7172,ASV9166,FALSE,FALSE
7173,ASV9167,FALSE,TRUE
7174,ASV9169,FALSE,TRUE
7175,ASV9170,FALSE,TRUE
7176,ASV9171,FALSE,TRUE
7177,ASV9172,FALSE,TRUE
7178,ASV9173,FALSE,TRUE
7179,ASV9175,FALSE,TRUE
7180,ASV9176,FALSE,TRUE
7181,ASV9177,FALSE,TRUE
7182,ASV9178,FALSE,TRUE
7183,ASV9179,FALSE,TRUE
7184,ASV9180,FALSE,TRUE
7185,ASV9181,FALSE,TRUE
7186,ASV9182,TRUE,FALSE
7187,ASV9183,TRUE,FALSE
7188,ASV9184,TRUE,FALSE
7189,ASV9185,TRUE,FALSE
7190,ASV9186,FALSE,TRUE
7191,ASV9187,FALSE,TRUE
7192,ASV9188,FALSE,TRUE
7193,ASV9189,TRUE,FALSE
7194,ASV9190,TRUE,FALSE
7195,ASV9192,FALSE,TRUE
7196,ASV9199,TRUE,FALSE
7197,ASV9202,TRUE,FALSE
7198,ASV9203,TRUE,FALSE
7199,ASV9204,TRUE,FALSE
7200,ASV9205,TRUE,FALSE
7201,ASV9206,TRUE,FALSE
7202,ASV9209,FALSE,FALSE
7203,ASV9210,FALSE,FALSE
7204,ASV9211,TRUE,FALSE
7205,ASV9212,TRUE,FALSE
7206,ASV9213,TRUE,FALSE
7207,ASV9214,TRUE,FALSE
7208,ASV9215,TRUE,FALSE
7209,ASV9216,TRUE,FALSE
7210,ASV9217,TRUE,FALSE
7211,ASV9218,FALSE,FALSE
7212,ASV9220,FALSE,FALSE
7213,ASV9221,TRUE,FALSE
7214,ASV9222,TRUE,FALSE
7215,ASV9223,FALSE,FALSE
7216,ASV9224,TRUE,FALSE
7217,ASV9225,TRUE,FALSE
7218,ASV9226,TRUE,FALSE
7219,ASV9227,FALSE,FALSE
7220,ASV9228,FALSE,FALSE
7221,ASV9229,TRUE,FALSE
7222,ASV9230,TRUE,FALSE
7223,ASV9231,FALSE,FALSE
7224,ASV9232,TRUE,FALSE
7225,ASV9234,TRUE,FALSE
7226,ASV9237,FALSE,FALSE
7227,ASV9238,FALSE,FALSE
7228,ASV9239,FALSE,FALSE
7229,ASV9240,TRUE,FALSE
7230,ASV9242,FALSE,FALSE
7231,ASV9243,FALSE,FALSE
7232,ASV9246,FALSE,FALSE
7233,ASV9247,FALSE,FALSE
7234,ASV9253,FALSE,TRUE
7235,ASV9255,FALSE,TRUE
7236,ASV9256,FALSE,TRUE
7237,ASV9257,FALSE,TRUE
7238,ASV9258,FALSE,TRUE
7239,ASV9259,FALSE,TRUE
7240,ASV9260,FALSE,TRUE
7241,ASV9261,FALSE,TRUE
7242,ASV9262,FALSE,TRUE
7243,ASV9264,FALSE,TRUE
7244,ASV9266,FALSE,TRUE
7245,ASV9270,FALSE,TRUE
7246,ASV9271,FALSE,TRUE
7247,ASV9272,FALSE,TRUE
7248,ASV9273,FALSE,TRUE
7249,ASV9274,FALSE,FALSE
7250,ASV9277,FALSE,TRUE
7251,ASV9278,FALSE,TRUE
7252,ASV9281,FALSE,TRUE
7253,ASV9282,FALSE,TRUE
7254,ASV9283,FALSE,TRUE
7255,ASV9286,FALSE,TRUE
7256,ASV9288,FALSE,TRUE
7257,ASV9289,FALSE,TRUE
7258,ASV9290,FALSE,TRUE
7259,ASV9293,FALSE,TRUE
7260,ASV9296,FALSE,TRUE
7261,ASV9297,FALSE,TRUE
7262,ASV9298,FALSE,TRUE
7263,ASV9299,FALSE,TRUE
7264,ASV9300,FALSE,FALSE
7265,ASV9301,TRUE,FALSE
7266,ASV9302,TRUE,FALSE
7267,ASV9304,TRUE,FALSE
7268,ASV9305,TRUE,FALSE
7269,ASV9306,TRUE,FALSE
7270,ASV9307,FALSE,TRUE
7271,ASV9308,FALSE,TRUE
7272,ASV9309,FALSE,TRUE
7273,ASV9310,FALSE,TRUE
7274,ASV9311,FALSE,TRUE
7275,ASV9312,FALSE,TRUE
7276,ASV9313,FALSE,TRUE
7277,ASV9314,FALSE,TRUE
7278,ASV9315,FALSE,TRUE
7279,ASV9317,FALSE,TRUE
7280,ASV9318,TRUE,FALSE
7281,ASV9319,TRUE,FALSE
7282,ASV9325,TRUE,FALSE
7283,ASV9327,FALSE,FALSE
7284,ASV9328,FALSE,FALSE
7285,ASV9329,FALSE,FALSE
7286,ASV9330,FALSE,FALSE
7287,ASV9332,FALSE,FALSE
7288,ASV9333,TRUE,FALSE
7289,ASV9334,TRUE,FALSE
7290,ASV9335,TRUE,FALSE
7291,ASV9336,TRUE,FALSE
7292,ASV9337,FALSE,FALSE
7293,ASV9338,TRUE,FALSE
7294,ASV9339,TRUE,FALSE
7295,ASV9340,TRUE,FALSE
7296,ASV9341,TRUE,FALSE
7297,ASV9342,TRUE,FALSE
7298,ASV9345,FALSE,FALSE
7299,ASV9346,FALSE,FALSE
7300,ASV9348,TRUE,FALSE
7301,ASV9349,TRUE,FALSE
7302,ASV9350,TRUE,FALSE
7303,ASV9351,FALSE,FALSE
7304,ASV9352,FALSE,FALSE
7305,ASV9354,FALSE,TRUE
7306,ASV9355,FALSE,FALSE
7307,ASV9356,TRUE,FALSE
7308,ASV9357,TRUE,FALSE
7309,ASV9358,TRUE,FALSE
7310,ASV9359,TRUE,FALSE
7311,ASV9361,TRUE,FALSE
7312,ASV9363,TRUE,FALSE
7313,ASV9364,TRUE,FALSE
7314,ASV9365,TRUE,FALSE
7315,ASV9366,FALSE,FALSE
7316,ASV9369,TRUE,FALSE
7317,ASV9370,TRUE,FALSE
7318,ASV9371,FALSE,FALSE
7319,ASV9373,FALSE,FALSE
7320,ASV9375,TRUE,FALSE
7321,ASV9376,TRUE,FALSE
7322,ASV9377,TRUE,FALSE
7323,ASV9379,TRUE,FALSE
7324,ASV9380,FALSE,FALSE
7325,ASV9381,TRUE,FALSE
7326,ASV9382,TRUE,FALSE
7327,ASV9383,TRUE,FALSE
7328,ASV9384,TRUE,FALSE
7329,ASV9385,TRUE,FALSE
7330,ASV9387,TRUE,FALSE
7331,ASV9388,TRUE,FALSE
7332,ASV9389,TRUE,FALSE
7333,ASV9391,FALSE,FALSE
7334,ASV9393,FALSE,FALSE
7335,ASV9394,FALSE,FALSE
7336,ASV9395,FALSE,FALSE
7337,ASV9396,FALSE,FALSE
7338,ASV9398,FALSE,TRUE
7339,ASV9399,FALSE,TRUE
7340,ASV9400,FALSE,TRUE
7341,ASV9401,FALSE,TRUE
7342,ASV9402,FALSE,TRUE
7343,ASV9403,FALSE,TRUE
7344,ASV9404,FALSE,TRUE
7345,ASV9405,FALSE,TRUE
7346,ASV9406,FALSE,TRUE
7347,ASV9407,FALSE,TRUE
7348,ASV9410,FALSE,TRUE
7349,ASV9413,FALSE,TRUE
7350,ASV9414,FALSE,TRUE
7351,ASV9415,FALSE,TRUE
7352,ASV9416,FALSE,TRUE
7353,ASV9417,FALSE,TRUE
7354,ASV9418,FALSE,TRUE
7355,ASV9419,FALSE,TRUE
7356,ASV9420,FALSE,TRUE
7357,ASV9421,FALSE,TRUE
7358,ASV9422,FALSE,TRUE
7359,ASV9423,FALSE,TRUE
7360,ASV9424,FALSE,TRUE
7361,ASV9425,FALSE,TRUE
7362,ASV9426,FALSE,TRUE
7363,ASV9427,FALSE,TRUE
7364,ASV9428,FALSE,TRUE
7365,ASV9430,FALSE,TRUE
7366,ASV9431,FALSE,TRUE
7367,ASV9432,FALSE,TRUE
7368,ASV9433,FALSE,TRUE
7369,ASV9434,FALSE,TRUE
7370,ASV9435,FALSE,TRUE
7371,ASV9436,FALSE,TRUE
7372,ASV9437,FALSE,TRUE
7373,ASV9438,FALSE,TRUE
7374,ASV9440,FALSE,TRUE
7375,ASV9441,FALSE,TRUE
7376,ASV9442,FALSE,TRUE
7377,ASV9443,FALSE,TRUE
7378,ASV9444,TRUE,FALSE
7379,ASV9445,TRUE,FALSE
7380,ASV9446,TRUE,FALSE
7381,ASV9447,TRUE,FALSE
7382,ASV9448,TRUE,FALSE
7383,ASV9449,TRUE,FALSE
7384,ASV9450,TRUE,FALSE
7385,ASV9452,TRUE,FALSE
7386,ASV9453,TRUE,FALSE
7387,ASV9454,FALSE,FALSE
7388,ASV9455,FALSE,TRUE
7389,ASV9456,FALSE,TRUE
7390,ASV9457,FALSE,TRUE
7391,ASV9458,FALSE,TRUE
7392,ASV9459,FALSE,TRUE
7393,ASV9460,FALSE,TRUE
7394,ASV9461,FALSE,TRUE
7395,ASV9467,FALSE,FALSE
7396,ASV9469,FALSE,FALSE
7397,ASV9470,TRUE,FALSE
7398,ASV9473,FALSE,FALSE
7399,ASV9474,FALSE,FALSE
7400,ASV9475,FALSE,FALSE
7401,ASV9476,FALSE,FALSE
7402,ASV9478,FALSE,FALSE
7403,ASV9479,TRUE,FALSE
7404,ASV9480,TRUE,FALSE
7405,ASV9481,FALSE,FALSE
7406,ASV9482,TRUE,FALSE
7407,ASV9483,TRUE,FALSE
7408,ASV9484,TRUE,FALSE
7409,ASV9485,TRUE,FALSE
7410,ASV9486,TRUE,FALSE
7411,ASV9489,TRUE,FALSE
7412,ASV9491,FALSE,FALSE
7413,ASV9492,FALSE,TRUE
7414,ASV9493,FALSE,TRUE
7415,ASV9494,FALSE,TRUE
7416,ASV9496,FALSE,FALSE
7417,ASV9497,TRUE,FALSE
7418,ASV9499,TRUE,FALSE
7419,ASV9500,TRUE,FALSE
7420,ASV9502,FALSE,FALSE
7421,ASV9505,TRUE,FALSE
7422,ASV9508,TRUE,FALSE
7423,ASV9509,FALSE,FALSE
7424,ASV9510,TRUE,FALSE
7425,ASV9511,FALSE,FALSE
7426,ASV9513,FALSE,FALSE
7427,ASV9514,TRUE,FALSE
7428,ASV9515,TRUE,FALSE
7429,ASV9516,TRUE,FALSE
7430,ASV9517,TRUE,FALSE
7431,ASV9519,TRUE,FALSE
7432,ASV9520,TRUE,FALSE
7433,ASV9521,FALSE,FALSE
7434,ASV9522,FALSE,FALSE
7435,ASV9525,FALSE,TRUE
7436,ASV9528,FALSE,TRUE
7437,ASV9529,FALSE,TRUE
7438,ASV9530,FALSE,TRUE
7439,ASV9531,FALSE,TRUE
7440,ASV9533,FALSE,TRUE
7441,ASV9534,FALSE,TRUE
7442,ASV9535,FALSE,TRUE
7443,ASV9536,FALSE,TRUE
7444,ASV9537,FALSE,TRUE
7445,ASV9538,FALSE,TRUE
