"taxon" "lfc_(Intercept)" "lfc_Soil.originSoilB" "lfc_Plant.conditionHealthy" "se_(Intercept)" "se_Soil.originSoilB" "se_Plant.conditionHealthy" "W_(Intercept)" "W_Soil.originSoilB" "W_Plant.conditionHealthy" "p_(Intercept)" "p_Soil.originSoilB" "p_Plant.conditionHealthy" "q_(Intercept)" "q_Soil.originSoilB" "q_Plant.conditionHealthy" "diff_(Intercept)" "diff_Soil.originSoilB" "diff_Plant.conditionHealthy" "passed_ss_(Intercept)" "passed_ss_Soil.originSoilB" "passed_ss_Plant.conditionHealthy" "diff_robust_(Intercept)" "diff_robust_Soil.originSoilB" "diff_robust_Plant.conditionHealthy"
"275" "ASV709" -1.05333847385745 1.34858683372325 0.292449036056202 0.118609219809798 0.23955086939516 0.216393803359131 -8.8807470072444 5.62964700202628 1.3514667773127 0.000888190393359692 0.00489755638901783 0.247921017494846 0.57821194607716 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"276" "ASV711" -0.659925902128459 -0.242014004184474 1.11097633625292 0.112449773167464 0.226168637788021 0.202944314910431 -5.86862813094051 -1.07005996300559 5.4742914909602 0.0278289980403951 0.396613159281371 0.0317866052401826 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"277" "ASV714" -0.162440391414227 -0.00676199153887324 0.157897696858121 0.127561612796436 0.230579117441075 0.207370390373833 -1.27342691780991 -0.0293261229113745 0.76142836290887 0.292578784676982 0.978446333703541 0.501785722927706 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"278" "ASV716" -0.26658980706312 0.99175884951546 -0.234025862074735 0.119735895247047 0.23136409750571 0.208158900248171 -2.22648192935856 4.28657194529062 -1.12426546160517 0.268741229891305 0.14590539459366 0.462801355347024 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"279" "ASV721" 0.0296448933408091 -1.32932137930852 1.51673117798285 0.113253869144968 0.231237358218679 0.208031576688246 0.261756119809583 -5.74873104220207 7.29086998295363 0.837017522565835 0.109643798736834 0.0867759470043795 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"280" "ASV722" -0.466406804999551 0.849470140316162 NA 0.116422027500803 0.237797953813597 NA -4.00617318742652 3.5722348602799 NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"281" "ASV724" 0.377848297503563 -0.426925307292023 -0.372492801372425 0.121153864756524 0.24756041042667 0.224466337184644 3.11874737353945 -1.72452980893115 -1.65945952539875 0.0262894238417188 0.145211691861354 0.157918283545171 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"282" "ASV729" -0.271923070222712 0.731309780928277 -0.23372725349136 0.123633107412162 0.252660601073622 0.229612709396927 -2.19943570063469 2.89443537227707 -1.01791949629112 0.158872082243554 0.10151231961488 0.415814062920424 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"283" "ASV730" 0.310203809380802 0.37427914101291 -0.90354596321322 0.124030304927582 0.253476847672386 0.23043670472957 2.50103238528618 1.47658117279673 -3.92101581331663 0.129524626447562 0.277805761797651 0.059315207197202 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"284" "ASV738" 0.0646695844821751 -0.500384487761045 0.216762847568065 0.169178654393597 0.242574903021006 0.219440049223571 0.382256170046844 -2.06280403095828 0.987799849366701 0.739067890372476 0.175218818052712 0.42737429321736 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"285" "ASV739" -0.292658210884882 0.687873485187514 0.0866384789928245 0.120851535005851 0.23000928420888 0.206798130000084 -2.42163420490037 2.99063356313405 0.41895194600062 0.136468531292912 0.0959814104490551 0.715957975926456 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"286" "ASV740" -0.863575892057684 0.81182663870635 NA 0.114529179994176 0.233880844033131 NA -7.54022592409724 3.47111214713826 NA 0.083939959149902 0.178569704173847 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
"287" "ASV750" -0.6749497456289 0.844818218077266 NA 0.116422027500803 0.237797953813597 NA -5.79744022774592 3.55267236125797 NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE
