"taxon" "lfc_(Intercept)" "lfc_MicrocompartmentPhyllosphere" "lfc_MicrocompartmentRhizosphere" "lfc_Soil.originSoilB" "lfc_Plant.conditionHealthy" "se_(Intercept)" "se_MicrocompartmentPhyllosphere" "se_MicrocompartmentRhizosphere" "se_Soil.originSoilB" "se_Plant.conditionHealthy" "W_(Intercept)" "W_MicrocompartmentPhyllosphere" "W_MicrocompartmentRhizosphere" "W_Soil.originSoilB" "W_Plant.conditionHealthy" "p_(Intercept)" "p_MicrocompartmentPhyllosphere" "p_MicrocompartmentRhizosphere" "p_Soil.originSoilB" "p_Plant.conditionHealthy" "q_(Intercept)" "q_MicrocompartmentPhyllosphere" "q_MicrocompartmentRhizosphere" "q_Soil.originSoilB" "q_Plant.conditionHealthy" "diff_(Intercept)" "diff_MicrocompartmentPhyllosphere" "diff_MicrocompartmentRhizosphere" "diff_Soil.originSoilB" "diff_Plant.conditionHealthy" "passed_ss_(Intercept)" "passed_ss_MicrocompartmentPhyllosphere" "passed_ss_MicrocompartmentRhizosphere" "passed_ss_Soil.originSoilB" "passed_ss_Plant.conditionHealthy"
"31" "Aurantisolimonas" -0.971406538923927 1.01546448989223 1.15572300007323 -0.706821580584624 0.464203085015116 0.30082326383925 0.352201269491017 0.379560705708224 0.23408811912456 0.224291919787042 -3.22916029341073 2.88319372431486 3.04489633065878 -3.01946798166428 2.06963802109262 0.00465416777968395 0.00989801107768715 0.00696959308323358 0.00736665132179294 0.0531515868198663 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE TRUE
"32" "Aureispira" 0.332836631783733 -0.110570024452567 -0.196373940083611 -0.933496302698807 -0.112913786767044 0.302762661859205 0.32801188605361 0.363835171714399 0.1847342977429 0.174552729564955 1.09933183220101 -0.337091517575359 -0.539733251071613 -5.05318348625212 -0.646874941735164 0.288954936238901 0.740718327788889 0.597303030264273 0.00014288628416403 0.527488362038516 1 1 1 0.0314349825160867 1 FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE TRUE TRUE
"33" "Azospirillum" 0.360612499327816 -1.00497363631722 -1.22993795199884 1.31767777223822 -0.169534273787795 0.318038477911324 0.361861050669024 0.378562374543693 0.193806625474107 0.183697737695606 1.13386437294032 -2.77723627469489 -3.24897040674307 6.79893047523429 -0.922897994904645 0.283301815617109 0.0195431165047226 0.0087357065144407 4.74686894996496e-05 0.377790361898985 1 1 1 0.0110127359639187 1 FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE
"34" "Bacillus" -0.52245761525866 0.28635780078611 0.355493724566347 0.260433680368858 -0.180426225885548 0.423292260851951 0.327624562783721 0.37231225122475 0.227720052789193 0.217876942301873 -1.23427159808479 0.874042527071288 0.954826824518729 1.14365721059247 -0.828110693951099 0.223804862457423 0.386950628728962 0.345002559911534 0.259092895056149 0.412180560655638 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE TRUE
"35" "Bacteriovorax" -0.0401312201956267 -0.28724613236552 -0.339377108040256 0.366139178652144 0.063238116939116 0.266894032692246 0.308222448728173 0.344113395799736 0.164276865673712 0.153944096449381 -0.150363872098639 -0.931944229081274 -0.986236258694689 2.2287933066569 0.410786242523496 0.882356800631006 0.365215730146838 0.338697466678665 0.040514868686368 0.686678190879826 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE TRUE TRUE
"36" "Bdellovibrio" -0.603398546186667 1.28108283236616 1.18154624327153 -1.01084500397823 -0.0401449301033324 0.291116779237961 0.341444184925803 0.432443834250133 0.279493305895308 0.269996251464464 -2.07270274068759 3.75195387393855 2.73225364704381 -3.61670559779658 -0.148686990599261 0.045418215446173 0.000617547027758319 0.00968557753177967 0.000907144996818305 0.882630403979979 1 0.156239398022855 1 0.180521854366843 1 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE
"37" "BIyi10" -1.11421326390753 1.77213897982853 1.01039240573215 -0.909995193969438 -0.238677759488166 0.27957344077847 0.330703150466623 0.360588181485326 0.185017322704797 0.174838001759533 -3.98540455346906 5.35870002244622 2.80206744871717 -4.91843239684846 -1.36513662411011 0.00180859606739199 0.000171171093400744 0.0159828478362826 0.000354740509349032 0.19725719455055 0.486512342128445 0.0463873663116015 1 0.0744955069632967 1 FALSE TRUE FALSE FALSE FALSE FALSE TRUE TRUE TRUE TRUE
"38" "Blastococcus" -0.336860791193035 0.455385741538694 0.983157086601316 -1.57329966178097 0.0483132157475235 0.251836821252312 0.294190869514348 0.314979216616975 0.144143679165664 0.133726671065485 -1.33761532375577 1.54792615518778 3.12133955110082 -10.9148016124438 0.36128332039212 0.19409940876418 0.135290928292999 0.00479847760842483 1.4297959071655e-10 0.72118523560487 1 1 1 4.24649384428154e-08 1 FALSE FALSE FALSE TRUE FALSE TRUE TRUE TRUE TRUE TRUE
"39" "Bosea" 0.0726411309468238 -0.471003423796936 -0.0756959493082232 -0.62692980610551 0.191443938282068 0.274501870848413 0.312275812714256 0.332820685046443 0.156873474734735 0.146497406045456 0.264628910259552 -1.50829300451752 -0.22743763446572 -3.99640415414791 1.30680770021734 0.794003336653413 0.14711484944565 0.822392298705564 0.000709463157697543 0.206105509337276 1 1 1 0.144730484170299 1 FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE TRUE
"40" "Brachybacterium" 0.80379455573764 -1.56331800318821 0.492078163247824 NA -0.537749494779718 0.341481731880193 0.341993532184305 0.384577362952782 NA 0.177085548418799 2.35384350229208 -4.57119172167769 1.27952971404674 NA -3.03666504455782 0.0382270979658457 0.00080181278419785 0.227040061733769 1 0.0113137954520446 1 0.198047757696869 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE
